id,language,title,cardTitle,writtenTitle,slug,summary,writtenSummary,fullText,newsType,link,videoID,source,trending,editorPick,sendNotification,keywords,imagePath,nitlType,addedBy,addedOn,publisherID,publishedOn,updatedBy,updatedOn,approved,approvedOn,approvedBy,active,isDraft,draftAddedDate,draftAssignedBy,feedback,rating,aiSummaryRating,expiryDate,contentStyleID,contentID,isPremium
27298,2,Timeline: How China became an AI leader: Relentless Art of Chinese Ways,,,timeline-How-China-became-an-AI-leader-Relentless-Art-of-Chinese-Ways,,,,,https://nitl.app/story?id=278,,,0,0,0,"Relentless Art Chinese Ways AI leader China AI innovation began long artificial intelligence (AI) world leader lead globally China announced China' 2017 2030 road economics, real estate, natural element present Chinese history architecture, military, China´ desire lead AI start China technology applies approach culture sports space finance inevitably brings forward limits Chinese ways, complete dedication, reach perfection discipline demonstration power battles modern transformation -ruled Communist Party, ideals set Chairman Mao China´ directed long Communist Party survived 100 years China leaders realized authoritarian states failed rapidly evolving world embracing change change closed borders estranged people origin, holding Communist Party today shares difficult due antidemocratic crackdowns ideas power influences Chinese Communist party 100 years shook world big data, machine learning, IoT information technologies, began giving shape year 2011 technology innovations AI today things, terms Internet mimic human intelligence imitate human intelligence artificial intelligence human mind dates back ancient times creating machines Computers work approaches compared AI today AI concept linked reality XVII Century mathematical algorithm publications 2011, AI closely watched world leaders China matured life closely watched birth AI 50 years ago, Marvin Minsky made mission proved incredibly complex human brain, triggering make intelligent decisions computers’ ability process information attempt mimic research 2012, Google Brain built deep learning techniques deep learning algorithm 2010 onward neural network acceleration 16,000 computer processors Computer vision companies bring developments robotics, IoT, deep learning, cloud, real-time facial recognition security solutions flood global markets Computer Vision Security floods market Asian Sputnik moment, champion, people AI beat AI reality Chinese game infinite combinations Asia woke Asia Google´ world sacred China event called 1997 3,000-year- Deep Blue beat grandmaster Gary Kasparov Chinese board game artificial intelligence scored famous victory considered lot complex chess date IBM' top human players rely winning, difficult determine instinct Asia Sputnik AI Moment AI beats World Google’ Champion",5ee3b1635593977048,3,127,2021-10-29 22:20:01,,2021-10-30 17:10:00,8,2021-10-30 17:10:00,1,2021-10-30 17:10:00,8,1,0,,,,,,,2,278,0
27299,2,Sudan coup leader pledges to appoint new premier within week,Sudan Coup,Sudan coup leader pledges to appoint new premier within week,sudan-coup-leader-pledges-to-appoint-new-premier-within-week,"The Sudanese general who seized power in a coup this week said the military he heads will appoint a “technocrat” prime minister to rule alongside it within days.
The coup has derailed a transition meant to steer Sudan to democracy, with elections in 2023.
The coup has elicited a storm of street protests demanding the restoration of a civilian gov't.","The Sudanese general who seized power in a coup this week said the military he heads will appoint a “technocrat” prime minister to rule alongside it within days. 
The coup has derailed a transition meant to steer Sudan to democracy, with elections in 2023.
The coup has elicited a storm of street protests demanding the restoration of a civilian gov't.",,,https://www.aljazeera.com/news/2021/10/29/sudan-coup-leader-pledges-to-appoint-new-premier-within-week,,Aljazeera News,0,1,0,,bd1c0180-3932-11ec-bc13-8bc07d8cc609,2,27,2021-10-30 03:37:42,,2021-10-30 13:56:32,42,2021-10-30 13:56:32,1,2021-10-30 13:56:32,42,1,0,,,well written,5,,,3,,0
27300,2,"Saudi Arabia, Bahrain expel Lebanese ambassadors",In case you missed it,"Saudi Arabia, Bahrain expel Lebanese ambassadors",saudi-arabia-bahrain-expel-lebanese-ambassadors,"The diplomatic feud comes days after footage emerged of Lebanon’s information minister criticising the Saudi-led war in Yemen.
Saudi Arabia has banned all imports from Lebanon and given the Lebanese ambassador 48 hours to leave the kingdom.
Hours later, Bahrain ordered the Lebanese ambassador to leave the country within two days for the same reason.","The diplomatic feud comes days after footage emerged of Lebanon’s information minister criticising the Saudi-led war in Yemen. 
Saudi Arabia has banned all imports from Lebanon and given the Lebanese ambassador 48 hours to leave the kingdom.
Hours later, Bahrain ordered the Lebanese ambassador to leave the country within two days for the same reason.",,,https://www.aljazeera.com/economy/2021/10/29/saudi-arabia-bans-imports-from-lebanon-expels-ambassador,,Aljazeera News,0,1,1,"Saudi Arabia, Bahrain expel Lebanese ambassadors Lebanese ambassador 48 hours information minister criticising , Bahrain ordered Lebanese ambassador Saudi Arabia diplomatic feud footage emerged Lebanon’ Lebanon days Saudi-led war Yemen banned imports leave kingdom Hours country reason",b06e80b0-3933-11ec-bc13-8bc07d8cc609,2,27,2021-10-30 03:44:30,,2021-10-30 13:59:19,42,2021-10-30 13:59:19,1,2021-10-30 13:59:19,42,1,0,,,well written,5,,,3,,0
27301,2,"UN renews peacekeeping mission in Western Sahara, calls for talks","","UN renews peacekeeping mission in Western Sahara, calls for talks",un-renews-peacekeeping-mission-in-western-sahara-calls-for-talks,"The UNSC resolution expresses concern over the breakdown of the ceasefire between Morocco and the pro-independence Polisario Front.
Morocco has proposed wide-ranging autonomy for Western Sahara, but the Polisario Front insists the local population has the right to a referendum on independence.
Algeria backs the independence-seeking Polisario Front.","The UNSC resolution expresses concern over the breakdown of the ceasefire between Morocco and the pro-independence Polisario Front. 
Morocco has proposed wide-ranging autonomy for Western Sahara, but the Polisario Front insists the local population has the right to a referendum on independence. 
Algeria backs the independence-seeking Polisario Front.",,,https://www.aljazeera.com/news/2021/10/29/un-renews-peacekeeping-mission-in-western-sahara-calls-for-talks,,Aljazeera News,0,0,0,"Western Sahara, calls renews peacekeeping mission talks UNSC resolution expresses concern Polisario Front insists local population Algeria backs independence breakdown ceasefire Morocco pro-independence Polisario Front proposed wide-ranging autonomy Western Sahara, referendum independence-seeking Polisario Front",6de29050-3934-11ec-bc13-8bc07d8cc609,1,27,2021-10-30 03:49:48,,2021-10-30 12:51:29,42,2021-10-30 12:51:29,1,2021-10-30 12:51:29,42,1,0,,,well written,5,,,3,,0
27302,2,Greek PM voices concern over West’s stance towards Turkey,"",Greek PM voices concern over West’s stance towards Turkey,greek-pm-voices-concern-over-wests-stance-towards-turkey,"Mitsotakis has said he is concerned that Western powers’ response towards Turkish actions is encouraging it to behave in an unacceptable manner.
Neighbours and NATO allies Greece and Turkey are at odds over a series of issues, including territorial disputes and Cyprus.
Mitsotakis’s comments came after a meeting with outgoing German Chancellor Merkel.","Mitsotakis has said he is concerned that Western powers’ response towards Turkish actions is encouraging it to behave in an unacceptable manner.
Neighbours and NATO allies Greece and Turkey are at odds over a series of issues, including territorial disputes and Cyprus.
Mitsotakis’s comments came after a meeting with outgoing German Chancellor Merkel.",,,https://www.aljazeera.com/news/2021/10/29/greek-pm-voices-concern-over-wests-stance-toward-turkey,,Aljazeera News,0,0,1,"Greek PM voices concern West’ stance Turkey issues, including territorial disputes outgoing German Chancellor Merkel Western powers’ response NATO allies Greece Turkish actions unacceptable manner Mitsotakis Mitsotakis’ concerned encouraging behave Neighbours Turkey odds series Cyprus comments meeting",fcc84a30-3934-11ec-bc13-8bc07d8cc609,1,27,2021-10-30 03:53:48,,2021-10-30 13:40:23,42,2021-10-30 13:40:24,1,2021-10-30 13:40:23,42,1,0,,,well written,5,,,3,,0
27303,2,"Americas' COVID cases are down, vaccine inequity still a problem",Covid-19,"Americas COVID cases are down, vaccine inequity still a problem",americas-covid-cases-are-down-vaccine-inequity-still-a-problem,"New COVID cases and deaths in the Americas have reached the lowest levels in over a year.
Despite overall decreases in COVID cases and deaths, smaller islands, such as Saint Kitts and Nevis, Barbados, Anguilla and Saint Vincent and the Grenadines are just reaching their first pandemic peaks.
Only 44% of people in the Americas are fully vaccinated.","New COVID cases and deaths in the Americas have reached the lowest levels in over a year. 
Despite overall decreases in COVID cases and deaths, smaller islands, such as Saint Kitts and Nevis, Barbados, Anguilla and Saint Vincent and the Grenadines are just reaching their first pandemic peaks. 
Only 44% of people in the Americas are fully vaccinated.",,,https://www.aljazeera.com/news/2021/10/27/americas-covid-cases-are-down-vaccine-inequity-still-a-problem,,Aljazeera News,0,1,0,,2ae1a190-3936-11ec-bc13-8bc07d8cc609,2,27,2021-10-30 04:02:15,,2021-10-30 12:34:46,69,2021-10-30 12:34:46,1,2021-10-30 12:34:46,69,1,0,,,"",5,,,3,,0
27304,2,Greta Thunberg joins London protest,COP26,COP26: Greta Thunberg joins London protest,cop26-greta-thunberg-joins-london-protest,"Swedish environmental activist Greta Thunberg joined a small group of dozen young people protesting in front of Standard Chartered Bank in London.
Protesters say banks are profiting off of environmental destruction by funding the fossil fuel industry.
Organizers say similar protests were being staged in 26 countries around the world.","Swedish environmental activist Greta Thunberg joined a small group of dozen young people protesting in front of Standard Chartered Bank in London.
Protesters say banks are profiting off of environmental destruction by funding the fossil fuel industry.
Organizers say similar protests were being staged in 26 countries around the world.",,,https://www.dw.com/en/cop26-greta-thunberg-joins-boisterous-london-protest/a-59668623,,DW,0,1,0,Greta Thunberg joins London protest COP26 Swedish environmental activist Greta Thunberg joined dozen young people protesting Standard Chartered Bank fossil fuel industry environmental destruction small group similar protests 26 countries front London Protesters banks profiting funding Organizers staged world,f3892940-3942-11ec-bc13-8bc07d8cc609,2,32,2021-10-30 05:33:45,,2021-10-30 12:36:11,69,2021-10-30 12:37:22,1,2021-10-30 12:36:11,69,1,0,,,"",5,,,3,,0
27305,2,Scotland first in world to use new diabetes test,"",Scotland first in world to use new diabetes test,scotland-first-in-world-to-use-new-diabetes-test,"Some Type 1 diabetes patients could be freed from the need to take insulin after a new test is introduced.
Scotland will become the first country in the world to use the simple C-peptide blood test.
The test finds out how much insulin a patient's body is producing, the test will be available from clinics from 1 November.","Some Type 1 diabetes patients could be freed from the need to take insulin after a new test is introduced.
Scotland will become the first country in the world to use the simple C-peptide blood test.
The test finds out how much insulin a patient's body is producing, the test will be available from clinics from 1 November.",,,https://www.bbc.com/news/uk-scotland-59095948,,BBC,0,0,0,,e2c2cf60-3944-11ec-bc13-8bc07d8cc609,1,19,2021-10-30 05:47:36,,2021-10-30 12:34:10,69,2021-10-30 12:34:10,1,2021-10-30 12:34:10,69,1,0,,,"",5,,,3,,0
27306,2,Macron: Fishing row a test of UK's credibility,"",Macron: Fishing row a test of UK's credibility,macron-fishing-row-a-test-of-uks-credibility,"Emmanuel Macron raised tensions with Britain by warning that the dispute over fishing rights is a test of the UK's global credibility.
He spoke out ahead of the G20 summit in Rome, which sets the stage for the COP26 climate summit.
France and the UK are embroiled in a dispute over post-Brexit fishing rights and licences for French boats.","Emmanuel Macron raised tensions with Britain by warning that the dispute over fishing rights is a test of the UK's global credibility.
He spoke out ahead of the G20 summit in Rome, which sets the stage for the COP26 climate summit.
France and the UK are embroiled in a dispute over post-Brexit fishing rights and licences for French boats.",,,https://www.bbc.com/news/uk-59100410,,BBC,0,0,0,,d9ee9120-3945-11ec-bc13-8bc07d8cc609,1,19,2021-10-30 05:54:31,,2021-10-30 12:33:40,69,2021-10-30 12:33:40,1,2021-10-30 12:33:40,69,1,0,,,"",5,,,3,,0
27307,2,Covid: Work train journeys less than half pre-pandemic,Covid-19,Covid: Work train journeys less than half pre-pandemic,covid-work-train-journeys-less-than-half-pre-pandemic,"The number of commuter journeys by train remain at less than half of pre-pandemic levels, figures show.
Trips made by made by people going to or from work on the UK's railways in mid-October was 45% of what it was before autumn 2019, says industry body the Rail Delivery Group (RDG).
It comes as many people continue to work from home.","The number of commuter journeys by train remain at less than half of pre-pandemic levels, figures show.
Trips made by made by people going to or from work on the UK's railways in mid-October was 45% of what it was before autumn 2019, says industry body the Rail Delivery Group (RDG).
It comes as many people continue to work from home.",,,https://www.bbc.com/news/uk-59094685,,BBC,0,1,0,,3de3dc80-3946-11ec-bc13-8bc07d8cc609,2,19,2021-10-30 05:57:19,,2021-10-30 12:33:09,69,2021-10-30 12:33:09,1,2021-10-30 12:33:09,69,1,0,,,"",5,,,3,,0
27308,2,Wales v New Zealand: Covid passes for all at Principality Stadium,"",Wales v New Zealand: Covid passes for all at Principality Stadium,wales-v-new-zealand-covid-passes-for-all-at-principality-stadium,"Covid passes will be needed for all 74,000 fans on Saturday as Wales hosts international rugby at a full stadium for the first time since the pandemic.
Each ticket holder will also have an arrival time at a specific gate to stagger entries at the Principality Stadium in Cardiff.
The passes had been well managed at big football matches in Wales.","Covid passes will be needed for all 74,000 fans on Saturday as Wales hosts international rugby at a full stadium for the first time since the pandemic.
Each ticket holder will also have an arrival time at a specific gate to stagger entries at the Principality Stadium in Cardiff.
The passes had been well managed at big football matches in Wales.",,,https://www.bbc.com/news/uk-wales-59091214,,BBC,0,0,0,,894ebcb0-3948-11ec-bc13-8bc07d8cc609,1,19,2021-10-30 06:13:44,,2021-10-30 12:32:38,69,2021-10-30 12:32:38,1,2021-10-30 12:32:38,69,1,0,,,"",5,,,3,,0
27309,2,Sir Elton John hits number one with lockdown album,"",Sir Elton John hits number one with lockdown album,sir-elton-john-hits-number-one-with-lockdown-album,"Sir Elton John scored his 8th UK number one album with his Covid-enforced surprise album The Lockdown Sessions.
Recorded when his farewell tour was postponed by the pandemic, the record features collaborations with Dua Lipa, Stevie Nicks, Gorillaz and Lil Nas X.
Many duets took place over Zoom, while others took place in the studio.","Sir Elton John scored his 8th UK number one album with his Covid-enforced surprise album The Lockdown Sessions.
Recorded when his farewell tour was postponed by the pandemic, the record features collaborations with Dua Lipa, Stevie Nicks, Gorillaz and Lil Nas X.
Many duets took place over Zoom, while others took place in the studio.",,,https://www.bbc.com/news/entertainment-arts-59093500,,BBC,0,0,0,,7670e9f0-3949-11ec-bc13-8bc07d8cc609,1,19,2021-10-30 06:20:22,,2021-10-30 12:32:08,69,2021-10-30 12:32:08,1,2021-10-30 12:32:08,69,1,0,,,"",5,,,3,,0
27310,2,Poland: Lawmakers approve Belarus border wall amid migrant surge,"",Poland: Lawmakers approve Belarus border wall amid migrant surge,poland-lawmakers-approve-belarus-border-wall-amid-migrant-surge,"Poland's parliament approved the construction of a hard wall along the Belarus border to stem the tide of migration into the country. 
The wall is expected to cost an estimated €353 million and will span more than 100 km.
Poland says the wall is essential to ""protect"" the country, whereas opposition parties refer to it as a ""wall"".","Poland's parliament approved the construction of a hard wall along the Belarus border to stem the tide of migration into the country. 
The wall is expected to cost an estimated €353 million and will span more than 100 km.
Poland says the wall is essential to ""protect"" the country, whereas opposition parties refer to it as a ""wall"".",,,https://www.dw.com/en/poland-lawmakers-approve-belarus-border-wall-amid-migrant-surge/a-59668201,,DW,0,0,0,,fb9ef880-394c-11ec-bc13-8bc07d8cc609,1,32,2021-10-30 06:45:34,,2021-10-30 12:31:41,69,2021-10-30 12:31:41,1,2021-10-30 12:31:41,69,1,0,,,"",5,,,3,,0
27311,2,India successfully test first indigenously developed long-range bomb,"",India successfully test first indigenously developed long-range bomb,india-successfully-test-first-indigenously-developed-long-range-bomb,"Indian Air Force (IAF) and the Defence Research and Development Organisation (DRDO) successfully flight-tested the country’s first indigenously developed LRB from a fighter jet over Balasore in Odisha.
The bomb is part of a class of weapons with a range of 50 - 150 km.
The govt shared details that the weapon was tested from an aerial platform.","Indian Air Force (IAF) and the Defence Research and Development Organisation (DRDO) successfully flight-tested the country’s first indigenously developed LRB from a fighter jet over Balasore in Odisha.
The bomb is part of the class of weapons with a range of 50 - 150 km. 
The govt shared details that the weapon was tested from an aerial platform.",,,https://indianexpress.com/article/india/drdo-air-force-test-india-first-long-range-bomb-7598371/,,Indian Express,0,0,0,,57e8c6d0-3951-11ec-bc13-8bc07d8cc609,1,32,2021-10-30 07:16:47,,2021-10-30 14:00:19,42,2021-10-30 14:00:19,1,2021-10-30 14:00:19,42,1,0,,,minor edits,4,,,3,,0
27312,2,Uzbekistan: Pre-school education goes mobile,NITL Pick,Pre-school education in goes mobile,pre-school-education-in-goes-mobile,"Dozens of mobile pre-school buses travel across the country and they are one of several new initiatives to give all Uzbek children access to pre-school education.
The govt made a significant push for reform and now over 60% of the children receive an education.
The country’s recent innovations in pre-schooling and their impact are far-reaching.","Dozens of mobile pre-school buses travel across the country and they are one of several new initiatives to give all Uzbek children access to pre-school education.
The govt made a significant push for reform and now over 60% of the children receive an education.
 The country’s recent innovations in pre-schooling and their impact are far-reaching.",,,https://www.euronews.com/2021/10/29/pre-school-education-in-uzbekistan-goes-mobile,,Euro News,0,1,1,,e9ac3a50-3953-11ec-bc13-8bc07d8cc609,2,32,2021-10-30 07:35:10,,2021-10-31 00:00:00,42,2021-10-30 14:02:20,1,2021-10-30 14:02:20,42,1,0,,,minor edits,4,,,3,,0
27313,2,Deep-Dive: Crash Course: What is Capitalism?,,,deep-dive-Crash-Course-What-is-Capitalism,,,,,https://nitl.app/know?id=445,,,0,0,0,"Crash Capitalism private property, free competition, meritocracy main core elements individual ‘liberty’ economic system Capitalism defined defence characterized laissez-faire nature opposes state intervention control, leading economic planning, economic agents words, markets advocates absence check market regulated interaction predominant economic system present, extent countries world capitalism 2 main variants liberty, talking important stress understood negative positive contrast, positive liberty refers Negative liberty refers remain passive proactively act case, lack obstacles State ability facilitating definitions similar allude responsibilities restained university capable socio-economic context Capitalism stands negative liberty negative liberty Capitalism' capitalism opposes intervention, social benefits aid, forms meritocracy core hard work, words “ Meritocracy idea effort achieve goals reach place life desire poor worked idea completely disregards professional life, shelter, access basic resources financial means afford education point, food, starts lack pursue Meritocracy starts point key element spirit meritocracy embedded capitalism competition capitalism, competition place, workers , capitalism fosters limited entry, efficient societies path innovation fear losing thought work culture successful allowed enter , society loses enormous benefits Workers forced compete order selected argue forces cooperation solidarity removes humanity Squid Game Labour Market Competition people nowadays despise Karl Marx- job, true result alienation Marx argued distinguished humans unique process individuals, thing animals drive produce create hands fulfills capitalism Mass uniform production cold, competitive, fulfilling meaning completely vanished production personal, removed transformed meaningless alienated part Alienation Meaning workplace vanished  , endless economic growth stands main goal capitalist society pursuing endless profit Economic status highest indicator allegedly reflects commitment - society means producing , consuming success - effort guided growing environment, leading ultimately accumulated concrete part physical boundaries tipping point Firstly, growth society, , growth’ mantra proved disregard degrowth option death sentence Growth Environment' endure today, social inequalities , capitalism root racism sexism structures remain untouched explicitly discriminate underlying factors capitalism’ basis, patriarchy, principles facilitated spread establishment colonialism cheap human capital exploit, capitalism’ race, nationality cheap labour exponential growth today, land inconceivable based gender Capitalism, race gender current society, climate threat , capitalism inequalities putting environment risk system change, large portion social framework fosters equality collective consciousness result, society put place economic facing require planning, State proactivity, cooperation, Covid crisis, Real socialism - initial ideas- Stalinism, Marx’ interpretations solution challenges solidarity answer clear Socialism, solution",b03601635595445635,3,110,2021-10-30 07:40:38,14,2021-10-30 17:32:43,8,2021-10-30 17:32:43,1,2021-10-30 17:32:43,8,1,0,,,,,,,8,445,0
27314,2,Eurozone inflation hits 13-year high amid persistent energy crunch,"",Eurozone inflation hits 13-year high amid persistent energy crunch,eurozone-inflation-hits-13-year-high-amid-persistent-energy-crunch,"The data from Eurostat shows inflation in the eurozone hitting 4.1% – the highest figure since the Great Recession.
It is almost double the 2.2% annual estimation of the European Central Bank (ECB).
Prices across the 19-nation euro area have risen at a rapid pace since countries began lifting coronavirus restrictions.","The data from Eurostat shows inflation in the eurozone hitting 4.1% – the highest figure since the Great Recession.
It is almost double the 2.2% annual estimation of the European Central Bank (ECB).
Prices across the 19-nation euro area have risen at a rapid pace since countries began lifting coronavirus restrictions.",,,https://www.euronews.com/2021/10/29/eurozone-inflation-hits-13-year-high-amid-persistent-energy-crunch,,Euro News,0,0,0,,89bd7ee0-395a-11ec-bc13-8bc07d8cc609,1,32,2021-10-30 08:22:36,,2021-10-30 14:03:15,42,2021-10-30 14:03:15,1,2021-10-30 14:03:15,42,1,0,,,well written,5,,,3,,0
27315,2,Greece: Cargo ship with migrants onboard rescued after engine problem,"",Greece: Cargo ship with migrants onboard rescued after engine problem,greece-cargo-ship-with-migrants-onboard-rescued-after-engine-problem,"A ship with 400 migrants on board is headed to a safe anchorage in Greece after suffering engine problems off the island of Crete.
The ship would likely have been heading for Italy where smuggling rings frequently send migrants by the sea.
There was no immediate indication of the passengers' health or nationalities.","A ship with 400 migrants on board is headed to a safe anchorage in Greece after suffering engine problems off the island of Crete.
The ship would likely have been heading for Italy where smuggling rings frequently send migrants by the sea.
There was no immediate indication of the passengers' health or nationalities.",,,https://www.euronews.com/2021/10/29/greece-cargo-ship-with-400-migrants-onboard-rescued-after-engine-problem,,Euro News,0,0,0,,946404c0-395c-11ec-bc13-8bc07d8cc609,1,32,2021-10-30 08:37:13,,2021-10-30 17:24:37,69,2021-10-30 17:24:37,1,2021-10-30 17:24:37,69,1,0,,,"",5,,,3,,0
27316,2,8 people jailed in Russia over deadly Kemerovo leisure centre fire,"",8 people jailed in Russia over deadly Kemerovo leisure centre fire,8-people-jailed-in-russia-over-deadly-kemerovo-leisure-centre-fire,"A Russian court has jailed eight people for negligence over the deadly 2018 fire at a leisure centre in Kemerovo that killed sixty people.
Lengthy prison sentences were handed out to the manager of the building, as well as fire safety officers.
An investigation concluded that the company that owned the mall had violated fire safety regulations.","A Russian court has jailed eight people for negligence over the deadly 2018 fire at a leisure centre in Kemerovo that killed sixty people.
Lengthy prison sentences were handed out to the manager of the building, as well as fire safety officers.
An investigation concluded that the company that owned the mall had violated fire safety regulations.",,,https://www.euronews.com/2021/10/29/eight-people-jailed-in-russia-over-deadly-2018-kemerovo-leisure-centre-fire,,Euro News,0,0,0,,476c6d40-395e-11ec-bc13-8bc07d8cc609,1,32,2021-10-30 08:49:22,,2021-10-30 17:21:49,69,2021-10-30 17:21:49,1,2021-10-30 17:21:49,69,1,0,,,"",5,,,3,,0
27317,2,Canada challenges compensation order for indigenous children,NITL Pick,Canada challenges compensation order for indigenous children,canada-challenges-compensation-order-for-indigenous-children,"Canada will appeal against a court order to pay billions of dollars to compensate indigenous children who underwent the child welfare system.
The govt said it had issues over the order's jurisdiction and how the money was to be divided.
Last month, a court upheld a 2016 ruling that the govt underfunded First Nations services.","Canada will appeal against a court order to pay billions of dollars to compensate indigenous children who underwent the child welfare system.
The govt said it had issues over the order's jurisdiction and how the money was to be divided.
Last month, a court upheld a 2016 ruling that the govt underfunded First Nations services.",,,https://www.bbc.com/news/world-us-canada-59098305,,BBC,0,1,0,,3de520c0-3961-11ec-bc13-8bc07d8cc609,2,32,2021-10-30 09:10:35,,2021-10-30 17:21:11,69,2021-10-30 17:21:11,1,2021-10-30 17:21:11,69,1,0,,,"",5,,,3,,0
27318,2,US intelligence agencies say Covid-19 origins may never be known,Covid-19,US intelligence agencies say Covid-19 origins may never be known,us-intelligence-agencies-say-covid-19-origins-may-never-be-known,"The US says they may never be able to identify the origins of Covid, but they have concluded it was not created as a biological weapon.
The Office of the US Director of National Intelligence said an animal-to-human transmission and a lab leak were both plausible hypotheses.
There was not enough information to reach a definitive conclusion.","The US says they may never be able to identify the origins of Covid, but they have concluded it was not created as a biological weapon.
The Office of the US Director of National Intelligence said an animal-to-human transmission and a lab leak were both plausible hypotheses.
There was not enough information to reach a definitive conclusion.",,,https://www.bbc.com/news/world-us-canada-59100114,,BBC,0,1,0,,47e16340-396b-11ec-bc13-8bc07d8cc609,2,32,2021-10-30 10:22:27,,2021-10-30 17:13:01,69,2021-10-30 17:13:01,1,2021-10-30 17:13:01,69,1,0,,,"",5,,,3,,0
27319,2,Tonga records first coronavirus case since start of pandemic,"",Tonga records first coronavirus case since start of pandemic,tonga-records-first-coronavirus-case-since-start-of-pandemic,"The infected individual was among 215 people on a repatriation flight from Christchurch, New Zealand.
Others onboard included members of Tonga's Olympic team who had been stranded in the city since the Tokyo Olympics.
New Zealand's health ministry said that the individual had tested negative before leaving the country.","The infected individual was among 215 people on a repatriation flight from Christchurch, New Zealand.
Others onboard included members of Tonga's Olympic team who had been stranded in the city since the Tokyo Olympics.
New Zealand's health ministry said that the individual had tested negative before leaving the country.",,,https://www.bbc.co.uk/news/world-asia-59101584,,BBC,0,0,0,,8c5e1fc0-396d-11ec-bc13-8bc07d8cc609,1,130,2021-10-30 10:38:41,,2021-10-30 17:12:25,69,2021-10-30 17:12:25,1,2021-10-30 17:12:25,69,1,0,,,"",5,,,3,,0
27320,2,La Palma: Living with lava,"",La Palma: Living with lava,la-palma-living-with-lava,"The Canary Islands are a volcanic archipelago off the coast of Africa.
The most north-westerly island, La Palma, is one of the most active volcanoes in the world.
The Cumbre Vieja volcano, which erupted in 1949, has been erupting since 23rd June 2017, causing severe damage to the Canary Islands' architecture and agriculture.","The Canary Islands are a volcanic archipelago off the coast of Africa.
The most north-westerly island, La Palma, is one of the most active volcanoes in the world.
The Cumbre Vieja volcano, which erupted in 1949, has been erupting since 23rd June 2017, causing severe damage to the Canary Islands' architecture and agriculture.",,,https://www.bbc.co.uk/news/av/world-europe-59098425,,BBC,0,0,0,,2b36cc00-396e-11ec-bc13-8bc07d8cc609,1,130,2021-10-30 10:43:07,,2021-10-30 17:11:45,69,2021-10-30 17:11:45,1,2021-10-30 17:11:45,69,1,0,,,"",5,,,3,,0
27321,2,G20: Climate and Covid top agenda as world leaders meet,"",G20: Climate and Covid top agenda as world leaders meet,g20-climate-and-covid-top-agenda-as-world-leaders-meet,"Climate change and Covid are top of the agenda as leaders from the world's major economies meet in Italy.
China's Xi Jinping and Russia's Vladimir Putin will not be in Rome for the summit, choosing to appear via video link instead.
A draft communiqué outlines a promise from the G20 to work towards limiting the rise in temperatures to 1.5C (2.7F).","Climate change and Covid are top of the agenda as leaders from the world's major economies meet in Italy.
China's Xi Jinping and Russia's Vladimir Putin will not be in Rome for the summit, choosing to appear via video link instead.
A draft communiqué outlines a promise from the G20 to work towards limiting the rise in temperatures to 1.5C (2.7F).",,,https://www.bbc.co.uk/news/world-59101218,,BBC,0,0,0,,31fe3860-396f-11ec-bc13-8bc07d8cc609,1,130,2021-10-30 10:50:28,,2021-10-30 17:11:21,69,2021-10-30 17:11:21,1,2021-10-30 17:11:21,69,1,0,,,"",5,,,3,,0
27322,2,Whole country wishes Queen well: Boris Johnson,"",Whole country wishes Queen well - Boris Johnson,whole-country-wishes-queen-well-boris-johnson,"The Queen will not attend the COP26 climate change summit in Glasgow as previously planned.
Her planned address to delegates attending COP26 will be played via video at the event.
Recent cancellations have been described as a ""wake-up call that the Queen is 95"", with Royal correspondents citing ‘fatigue not illness’ as the cause of her absence.","The Queen will not attend the COP26 climate change summit in Glasgow as previously planned.
Her planned address to delegates attending COP26 will be played via video at the event.
 Recent cancellations have been described as a ""wake-up call that the Queen is 95"", with Royal correspondents citing ‘fatigue not illness’ as the cause of her absence. ",,,https://www.bbc.co.uk/news/uk-59101299,,BBC,0,0,0,,e3b38970-396f-11ec-bc13-8bc07d8cc609,1,130,2021-10-30 10:55:26,,2021-10-30 17:10:51,69,2021-10-30 17:10:51,1,2021-10-30 17:10:51,69,1,0,,,"",5,,,3,,0
27323,2,Demonstrators protest French presence in Mali on Bamako streets,"",Demonstrators protest French presence in Mali on Bamako streets,demonstrators-protest-french-presence-in-mali-on-bamako-streets,"Protesters took to the streets of Bamako to demonstrate against the French military in Mali, calling for the total withdrawal of French troops from the country.
Tension prevails between Mali and France over reports Bamako could recruit Russian mercenaries.
The report came as Paris reshapes its 5,000-strong counter-terrorism mission in the region.","Protesters took to the streets of Bamako to demonstrate against the French military in Mali, calling for the total withdrawal of French troops from the country.
Tension prevails between Mali and France over reports Bamako could recruit Russian mercenaries.
The report came as Paris reshapes its 5,000-strong counter-terrorism mission in the region.",,,https://www.africanews.com/2021/10/30/demonstrators-protest-french-presence-in-mali-on-bamako-streets/,,Africanews,0,0,0,,ae249fd0-3977-11ec-bc13-8bc07d8cc609,1,32,2021-10-30 11:51:12,,2021-10-30 17:23:11,69,2021-10-30 17:23:11,1,2021-10-30 17:23:11,69,1,0,,,"",5,,,3,,0
